O,D,weight
2307304,2305357,2147.0
2307304,2305407,78580.0
2307304,2305506,165177.0
2307304,2305605,12396.0
2307304,2305654,7648.0
2307304,2305704,33263.0
2307304,2305803,7035.0
2307304,2305902,14438.0
2307304,2306009,10048.0
2307304,2306108,2157.0
2307304,2306207,1043.0
2307304,2306256,1895.0
2307304,2306306,2872.0
2307304,2306405,6703.0
2307304,2306504,840.0
2307304,2306553,4554.0
2307304,2306603,7649.0
2307304,2306702,10999.0
2307304,2306801,13890.0
2307304,2306900,50108.0
2307304,2307007,4291.0
2307304,2307106,62416.0
2307304,2307205,23034.0
2307304,2307254,2356.0
2307304,2307403,57117.0
2307304,2307502,58543.0
2307304,2307601,15014.0
2307304,2307635,4214.0
2307304,2307650,19004.0
2307304,2307700,3080.0
2307304,2307809,2436.0
2307304,2307908,2713.0
2307304,2308005,2624.0
2307304,2308104,90812.0
2307304,2308203,625.0
2307304,2308302,70871.0
2307304,2308351,18074.0
2307304,2308377,1203.0
2307304,2308401,125122.0
2307304,2308500,40462.0
2307304,2308609,6289.0
2307304,2308708,16780.0
2307304,2308807,841.0
2307304,2308906,2067.0
2307304,2309003,4003.0
2307304,2309102,190.0
2307304,2309201,55289.0
2307304,2309300,18625.0
2307304,2309409,16656.0
2307304,2309458,634.0
2307304,2309508,42665.0
2307304,2309607,2230.0
2307304,2309706,961.0
2307304,2309805,330.0
2307304,2309904,1252.0
2307304,2310001,1677.0
2307304,2310209,1835.0
2307304,2310258,1769.0
2307304,2310308,37696.0
2307304,2310407,814.0
2307304,2310506,22851.0
2307304,2310605,39929.0
2307304,2310704,279.0
2307304,2310803,29021.0
2307304,2310852,560.0
2307304,2310902,23960.0
2307304,2310951,631.0
2307304,2311009,9196.0
2307304,2311108,47249.0
2307304,2311207,34316.0
2307304,2311231,3891.0
2307304,2311264,20003.0
2307304,2311306,17670.0
2307304,2311355,25776.0
2307304,2311405,23185.0
2307304,2311504,5457.0
2307304,2311603,753.0
2307304,2311702,2299.0
2307304,2311801,18368.0
2307304,2311900,29920.0
2307304,2311959,35067.0
2307304,2312007,2824.0
2307304,2312106,41910.0
2307304,2312205,10122.0
2307304,2312304,5198.0
2307304,2312403,1351.0
2307304,2312502,4857.0
2307304,2312601,81.0
2307304,2312700,24110.0
2307304,2312809,697.0
2307304,2312908,16598.0
2307304,2313005,21509.0
2307304,2313104,11977.0
2307304,2313203,12377.0
2307304,2313252,30394.0
2307304,2313302,72149.0
2307304,2313351,480.0
2307304,2313401,11552.0
2307304,2313500,1522.0
2307304,2313559,735.0
2307304,2313609,4716.0
2307304,2313708,12739.0
2307304,2313757,275.0
2307304,2313807,2081.0
2307304,2313906,1438.0
2307304,2313955,4781.0
2307304,2314003,84972.0
2307304,2314102,6683.0
2307403,2300200,15.0
2307403,2300309,1139.0
2307403,2300408,1113.0
2307403,2300606,57.0
2307403,2300754,23.0
2307403,2300804,382.0
2307403,2301000,429.0
2307403,2301109,18.0
2307403,2301208,4.0
2307403,2301307,459.0
2307403,2301406,12.0
2307403,2301505,416.0
2307403,2301604,674.0
2307403,2301703,21.0
2307403,2301802,35.0
2307403,2301851,27.0
2307403,2301901,489.0
2307403,2302008,32.0
2307403,2302107,7.0
2307403,2302206,3.0
2307403,2302404,260.0
2307403,2302503,13.0
2307403,2302602,28.0
2307403,2302701,825.0
2307403,2302800,70.0
2307403,2302909,16.0
2307403,2303204,11.0
2307403,2303303,4218.0
2307403,2303600,380.0
2307403,2303659,17.0
2307403,2303709,150.0
2307403,2303808,84.0
2307403,2303956,6.0
2307403,2304103,27.0
2307403,2304202,633.0
2307403,2304269,76.0
2307403,2304277,8.0
2307403,2304285,303.0
2307403,2304301,13.0
2307403,2304400,3709.0
2307403,2304459,1.0
2307403,2304608,9.0
2307403,2304707,18.0
2307403,2304806,64.0
2307403,2305266,1.0
2307403,2305407,43.0
2307403,2305506,5543.0
2307403,2305605,28.0
2307403,2305704,31.0
2307403,2305803,29.0
2307403,2305902,13.0
2307403,2306009,32.0
2307403,2306256,109.0
2307403,2306306,12.0
2307403,2306405,12.0
2307403,2306504,9.0
2307403,2306603,18.0
2307403,2306702,21.0
2307403,2306900,97.0
2307403,2307205,5.0
2307403,2307304,3011.0
2307403,2307502,252.0
2307403,2307601,43.0
2307403,2307650,1124.0
2307403,2307700,32.0
2307403,2307809,18.0
2307403,2308104,41.0
2307403,2308351,133.0
2307403,2308401,38.0
2307403,2308500,347.0
2307403,2308609,12.0
2307403,2308708,420.0
2307403,2309003,12.0
2307403,2309201,208.0
2307403,2309300,5.0
2307403,2309409,27.0
2307403,2309458,1.0
2307403,2309508,51.0
2307403,2309607,3.0
2307403,2309706,52.0
2307403,2310258,7.0
2307403,2310308,30.0
2307403,2310506,711.0
2307403,2310605,9.0
2307403,2310704,6.0
2307403,2310803,40.0
2307403,2310852,27.0
2307403,2310902,248.0
2307403,2311207,233.0
2307403,2311264,34.0
2307403,2311306,86.0
2307403,2311355,202.0
2307403,2311405,66.0
2307403,2311603,2.0
2307403,2311801,43.0
2307403,2311900,2299.0
2307403,2311959,615.0
2307403,2312007,3.0
2307403,2312106,160.0
2307403,2312304,72.0
2307403,2312403,91.0
2307403,2312700,147.0
2307403,2312908,44.0
2307403,2313005,94.0
2307403,2313104,48.0
2307403,2313203,35.0
2307403,2313252,1412.0
2307403,2313302,178.0
2307403,2313401,40.0
2307403,2313500,316.0
2307403,2313609,8.0
2307403,2313708,127.0
2307403,2313807,3.0
2307403,2313955,7.0
2307403,2314003,632.0
2307502,2300309,126.0
2307502,2300408,78.0
2307502,2300606,84.0
2307502,2301000,368.0
2307502,2301109,1.0
2307502,2301307,838.0
2307502,2301703,675.0
2307502,2301802,969.0
2307502,2301901,414.0
2307502,2302008,195.0
2307502,2302404,73.0
2307502,2302503,130.0
2307502,2303204,1836.0
2307502,2303303,7.0
2307502,2303709,47.0
2307502,2303808,1610.0
2307502,2303907,5.0
2307502,2304103,28.0
2307502,2304202,547.0
2307502,2304277,38.0
2307502,2304285,90.0
2307502,2304301,1856.0
2307502,2304400,2551.0
2307502,2304806,66.0
2307502,2305407,767.0
2307502,2305506,2015.0
2307502,2305704,1552.0
2307502,2306256,43.0
2307502,2306405,8.0
2307502,2306801,981.0
2307502,2306900,440.0
2307502,2307106,7.0
2307502,2307205,24.0
2307502,2307304,2913.0
2307502,2307601,12.0
2307502,2307650,976.0
2307502,2308104,355.0
2307502,2308401,30.0
2307502,2308708,360.0
2307502,2309201,220.0
2307502,2309508,144.0
2307502,2309706,13.0
2307502,2310605,154.0
2307502,2310803,148.0
2307502,2311108,24.0
2307502,2311231,108.0
2307502,2311306,12.0
2307502,2311355,197.0
2307502,2311405,12.0
2307502,2311603,4.0
2307502,2311801,115.0
2307502,2312106,48.0
2307502,2312700,35.0
2307502,2313005,4.0
2307502,2313302,19.0
2307502,2313708,380.0
2307502,2314003,1851.0
2307601,2300101,26.0
2307601,2300150,118.0
2307601,2300200,1170.0
2307601,2300309,5284.0
2307601,2300408,464.0
2307601,2300606,4.0
2307601,2300705,14075.0
2307601,2300754,585.0
2307601,2300804,406.0
2307601,2300903,11.0
2307601,2301000,3893.0
2307601,2301109,16588.0
2307601,2301208,1251.0
2307601,2301257,965.0
2307601,2301307,3.0
2307601,2301406,58.0
2307601,2301505,469.0
2307601,2301604,474.0
2307601,2301703,100.0
2307601,2301802,136.0
2307601,2301851,7462.0
2307601,2301901,1131.0
2307601,2301950,676.0
2307601,2302008,200.0
2307601,2302107,1938.0
2307601,2302206,4462.0
2307601,2302305,1353.0
2307601,2302404,3682.0
2307601,2302503,313.0
2307601,2302602,640.0
2307601,2302701,144.0
2307601,2302800,3711.0
2307601,2302909,813.0
2307601,2303105,27.0
2307601,2303204,8.0
2307601,2303303,1895.0
2307601,2303402,91.0
2307601,2303501,4239.0
2307601,2303600,2962.0
2307601,2303659,787.0
2307601,2303709,3155.0
2307601,2303808,1169.0
2307601,2303907,100.0
2307601,2303931,804.0
2307601,2303956,225.0
2307601,2304004,10.0
2307601,2304103,7248.0
2307601,2304202,449.0
2307601,2304236,58.0
2307601,2304251,1048.0
2307601,2304269,4044.0
2307601,2304277,2967.0
2307601,2304285,2779.0
2307601,2304301,11.0
2307601,2304350,80.0
2307601,2304400,35319.0
2307601,2304459,3966.0
2307601,2304509,13.0
2307601,2304657,18.0
2307601,2304707,189.0
2307601,2304954,16.0
2307601,2305001,1142.0
2307601,2305100,966.0
2307601,2305209,1190.0
2307601,2305233,4686.0
2307601,2305266,1567.0
2307601,2305308,466.0
2307601,2305332,3377.0
2307601,2305357,8632.0
2307601,2305407,6958.0
2307601,2305506,12036.0
2307601,2305605,2078.0
2307601,2305654,2093.0
2307601,2305704,139.0
2307601,2305803,781.0
2307601,2305902,2327.0
2307601,2306009,8643.0
2307601,2306108,943.0
2307601,2306207,4115.0
2307601,2306256,430.0
2307601,2306306,1105.0
2307601,2306405,1897.0
2307601,2306504,1013.0
2307601,2306553,410.0
2307601,2306603,3762.0
2307601,2306702,9457.0
2307601,2306801,10992.0
2307601,2306900,11806.0
2307601,2307007,9074.0
2307601,2307106,90.0
2307601,2307205,42.0
2307601,2307254,301.0
2307601,2307304,2197.0
2307601,2307403,3193.0
2307601,2307502,678.0
2307601,2307635,2850.0
2307601,2307650,7714.0
2307601,2307700,283.0
2307601,2307809,1160.0
2307601,2307908,110.0
2307601,2308005,46.0
2307601,2308104,176.0
2307601,2308203,18.0
2307601,2308302,129.0
2307601,2308351,6399.0
2307601,2308401,206.0
2307601,2308500,5053.0
2307601,2308609,651.0
2307601,2308708,29977.0
2307601,2308906,973.0
2307601,2309003,135.0
2307601,2309201,33.0
2307601,2309300,3111.0
2307601,2309409,3339.0
2307601,2309458,201.0
2307601,2309508,1814.0
2307601,2309607,4548.0
2307601,2309706,218.0
2307601,2309805,284.0
2307601,2310001,4121.0
2307601,2310100,38.0
2307601,2310209,1260.0
2307601,2310258,731.0
2307601,2310308,2026.0
2307601,2310506,4956.0
2307601,2310605,37.0
2307601,2310704,112.0
2307601,2310803,4583.0
2307601,2310852,1090.0
2307601,2310902,2396.0
2307601,2311009,644.0
2307601,2311108,103.0
2307601,2311207,9.0
2307601,2311231,5605.0
2307601,2311264,3046.0
2307601,2311306,13034.0
2307601,2311355,1215.0
2307601,2311405,14794.0
2307601,2311504,37261.0
2307601,2311603,968.0
2307601,2311702,339.0
2307601,2311801,46829.0
2307601,2311900,953.0
2307601,2311959,39.0
2307601,2312007,43.0
2307601,2312106,13.0
2307601,2312205,3142.0
2307601,2312304,1068.0
2307601,2312403,2761.0
2307601,2312502,15256.0
2307601,2312601,1398.0
2307601,2312700,5995.0
2307601,2312908,2698.0
2307601,2313005,6311.0
2307601,2313104,35381.0
2307601,2313203,1846.0
2307601,2313252,578.0
2307601,2313302,4576.0
2307601,2313351,780.0
2307601,2313401,739.0
2307601,2313500,1486.0
2307601,2313559,488.0
2307601,2313609,141.0
2307601,2313708,105.0
2307601,2313757,929.0
2307601,2313807,849.0
2307601,2313955,521.0
2307601,2314003,533.0
2307601,2314102,186.0
2307635,2300200,85.0
2307635,2300309,54.0
2307635,2300754,8.0
2307635,2301000,336.0
2307635,2301604,9.0
2307635,2301851,106.0
2307635,2301901,47.0
2307635,2302404,1769.0
2307635,2302800,105.0
2307635,2303105,5.0
2307635,2303402,15.0
2307635,2303501,16.0
2307635,2303659,27.0
2307635,2303709,117.0
2307635,2303931,41.0
2307635,2304103,81.0
2307635,2304202,54.0
2307635,2304285,453.0
2307635,2304301,3.0
2307635,2304350,16.0
2307635,2304400,2776.0
2307635,2304954,3.0
2307635,2305001,2.0
2307635,2305209,6.0
2307635,2305233,71.0
2307635,2305266,68.0
2307635,2305332,59.0
2307635,2305357,24.0
2307635,2305506,62.0
2307635,2305605,27.0
2307635,2305803,12.0
2307635,2306256,84.0
2307635,2306405,9.0
2307635,2306603,693.0
2307635,2306900,8.0
2307635,2307304,155.0
2307635,2307403,10.0
2307635,2307601,41.0
2307635,2307650,2633.0
2307635,2307700,109.0
2307635,2307809,5.0
2307635,2308104,8.0
2307635,2308351,25.0
2307635,2308500,11.0
2307635,2308609,6.0
2307635,2308708,347.0
2307635,2309409,30.0
2307635,2309458,46.0
2307635,2309508,4.0
2307635,2309607,61.0
2307635,2309706,5.0
2307635,2309904,38.0
2307635,2310506,122.0
2307635,2310902,8.0
2307635,2311009,16.0
2307635,2311306,423.0
2307635,2311405,392.0
2307635,2311801,65.0
2307635,2312007,2.0
2307635,2312205,8.0
2307635,2312700,69.0
2307635,2312908,406.0
2307635,2313203,9.0
2307635,2313302,25.0
2307635,2313500,7.0
2307635,2313757,2.0
2307635,2313955,6.0
2307635,2314102,3.0
2307650,2300101,4542.0
2307650,2300150,36908.0
2307650,2300200,48224.0
2307650,2300309,22170.0
2307650,2300408,6086.0
2307650,2300507,11387.0
2307650,2300606,4676.0
2307650,2300705,12831.0
2307650,2300754,29494.0
2307650,2300804,4684.0
2307650,2300903,25239.0
2307650,2301000,130674.0
2307650,2301109,93458.0
2307650,2301208,42120.0
2307650,2301257,10145.0
2307650,2301307,6363.0
2307650,2301406,26045.0
2307650,2301505,5943.0
2307650,2301604,8144.0
2307650,2301703,8586.0
2307650,2301802,4751.0
2307650,2301851,23956.0
2307650,2301901,26157.0
2307650,2301950,40928.0
2307650,2302008,8462.0
2307650,2302057,11869.0
2307650,2302107,74873.0
2307650,2302206,81273.0
2307650,2302305,24572.0
2307650,2302404,33073.0
2307650,2302503,22360.0
2307650,2302602,46089.0
2307650,2302701,11797.0
2307650,2302800,89063.0
2307650,2302909,26094.0
2307650,2303006,37856.0
2307650,2303105,11293.0
2307650,2303204,11043.0
2307650,2303303,5991.0
2307650,2303402,12964.0
2307650,2303501,110289.0
2307650,2303600,6096.0
2307650,2303659,12065.0
2307650,2303709,260680.0
2307650,2303808,8914.0
2307650,2303907,10256.0
2307650,2303931,9539.0
2307650,2303956,28379.0
2307650,2304004,13640.0
2307650,2304103,52852.0
2307650,2304202,40044.0
2307650,2304236,12282.0
2307650,2304251,32737.0
2307650,2304269,6621.0
2307650,2304277,4928.0
2307650,2304285,161277.0
2307650,2304301,7559.0
2307650,2304350,17836.0
2307650,2304400,1217289.0
2307650,2304459,32569.0
2307650,2304509,11438.0
2307650,2304608,12867.0
2307650,2304657,9243.0
2307650,2304707,26874.0
2307650,2304806,2796.0
2307650,2304905,11871.0
2307650,2304954,54992.0
2307650,2305001,32809.0
2307650,2305100,21561.0
2307650,2305209,19950.0
2307650,2305233,105645.0
2307650,2305266,17167.0
2307650,2305308,20413.0
2307650,2305332,18519.0
2307650,2305357,35012.0
2307650,2305407,19681.0
2307650,2305506,46094.0
2307650,2305605,20347.0
2307650,2305654,11366.0
2307650,2305704,6399.0
2307650,2305803,36374.0
2307650,2305902,29287.0
2307650,2306009,10932.0
2307650,2306108,19852.0
2307650,2306207,11709.0
2307650,2306256,91697.0
2307650,2306306,53543.0
2307650,2306405,69376.0
2307650,2306504,32537.0
2307650,2306553,41080.0
2307650,2306603,26592.0
2307650,2306702,14587.0
2307650,2306801,12334.0
2307650,2306900,23288.0
2307650,2307007,35887.0
2307650,2307106,6748.0
2307650,2307205,3686.0
2307650,2307254,30760.0
2307650,2307304,74234.0
2307650,2307403,11263.0
2307650,2307502,8809.0
2307650,2307601,64217.0
2307650,2307635,25295.0
2307650,2307700,185853.0
2307650,2307809,26473.0
2307650,2307908,12316.0
2307650,2308005,19995.0
2307650,2308104,14894.0
2307650,2308203,12740.0
2307650,2308302,10548.0
2307650,2308351,12093.0
2307650,2308377,7776.0
2307650,2308401,12785.0
2307650,2308500,20769.0
2307650,2308609,19869.0
2307650,2308708,70411.0
2307650,2308807,6311.0
2307650,2308906,16629.0
2307650,2309003,10925.0
2307650,2309102,25084.0
2307650,2309201,7170.0
2307650,2309300,33597.0
2307650,2309409,20279.0
2307650,2309458,38011.0
2307650,2309508,9918.0
2307650,2309607,85045.0
2307650,2309706,162661.0
2307650,2309805,36256.0
2307650,2309904,6195.0
2307650,2310001,17576.0
2307650,2310100,24672.0
2307650,2310209,58832.0
2307650,2310258,47000.0
2307650,2310308,18118.0
2307650,2310407,22826.0
2307650,2310506,28003.0
2307650,2310605,5191.0
2307650,2310704,63160.0
2307650,2310803,7660.0
2307650,2310852,40981.0
2307650,2310902,10238.0
2307650,2310951,6970.0
2307650,2311009,10963.0
2307650,2311108,5469.0
2307650,2311207,4122.0
2307650,2311231,4985.0
2307650,2311264,13970.0
2307650,2311306,67157.0
2307650,2311355,6201.0
2307650,2311405,68823.0
2307650,2311504,23841.0
2307650,2311603,65609.0
2307650,2311702,11862.0
2307650,2311801,79381.0
2307650,2311900,5903.0
2307650,2311959,5243.0
2307650,2312007,15695.0
2307650,2312106,6043.0
2307650,2312205,34659.0
2307650,2312304,31225.0
2307650,2312403,92534.0
2307650,2312502,10720.0
2307650,2312601,18140.0
2307650,2312700,27186.0
2307650,2312809,7728.0
2307650,2312908,84824.0
2307650,2313005,14196.0
2307650,2313104,32022.0
2307650,2313203,22713.0
2307650,2313252,3576.0
2307650,2313302,35361.0
2307650,2313351,15267.0
2307650,2313401,59342.0
2307650,2313500,56491.0
2307650,2313559,10834.0
2307650,2313609,23263.0
2307650,2313708,3460.0
2307650,2313757,14736.0
2307650,2313807,23883.0
2307650,2313906,10534.0
2307650,2313955,21740.0
2307650,2314003,14478.0
2307650,2314102,24387.0
2307700,2300101,270.0
2307700,2300150,552.0
2307700,2300200,2516.0
2307700,2300309,1389.0
2307700,2300408,113.0
2307700,2300507,35.0
2307700,2300705,550.0
2307700,2300754,648.0
2307700,2300804,27.0
2307700,2300903,1098.0
2307700,2301000,11984.0
2307700,2301109,2614.0
2307700,2301208,2323.0
2307700,2301257,575.0
2307700,2301307,429.0
2307700,2301406,1397.0
2307700,2301505,201.0
2307700,2301604,836.0
2307700,2301703,915.0
2307700,2301802,20.0
2307700,2301851,74.0
2307700,2301901,1705.0
2307700,2301950,1094.0
2307700,2302008,918.0
2307700,2302057,701.0
2307700,2302107,4119.0
2307700,2302206,2696.0
2307700,2302305,623.0
2307700,2302404,1769.0
2307700,2302503,3343.0
2307700,2302602,1837.0
2307700,2302701,1385.0
2307700,2302800,2819.0
2307700,2302909,1170.0
2307700,2303006,1316.0
2307700,2303105,387.0
2307700,2303204,489.0
2307700,2303303,639.0
2307700,2303402,882.0
2307700,2303501,4127.0
2307700,2303600,154.0
2307700,2303659,847.0
2307700,2303709,15845.0
2307700,2303808,633.0
2307700,2303907,455.0
2307700,2303931,752.0
2307700,2303956,568.0
2307700,2304004,274.0
2307700,2304103,3474.0
2307700,2304202,5365.0
2307700,2304236,203.0
2307700,2304251,1344.0
2307700,2304269,50.0
2307700,2304277,118.0
2307700,2304285,13030.0
2307700,2304301,869.0
2307700,2304350,858.0
2307700,2304400,106576.0
2307700,2304459,691.0
2307700,2304509,1423.0
2307700,2304608,197.0
2307700,2304657,132.0
2307700,2304707,1077.0
2307700,2304905,290.0
2307700,2304954,1673.0
2307700,2305001,1748.0
2307700,2305100,620.0
2307700,2305209,705.0
2307700,2305233,3980.0
2307700,2305266,237.0
2307700,2305308,1101.0
2307700,2305332,564.0
2307700,2305357,1407.0
2307700,2305407,1624.0
2307700,2305506,7207.0
2307700,2305605,1034.0
2307700,2305654,318.0
2307700,2305704,293.0
2307700,2305803,2410.0
2307700,2305902,1489.0
2307700,2306009,273.0
2307700,2306108,757.0
2307700,2306207,67.0
2307700,2306256,3375.0
2307700,2306306,1178.0
2307700,2306405,4831.0
2307700,2306504,637.0
2307700,2306553,1017.0
2307700,2306603,195.0
2307700,2306702,828.0
2307700,2306801,227.0
2307700,2306900,1854.0
2307700,2307007,763.0
2307700,2307106,74.0
2307700,2307254,2409.0
2307700,2307304,8564.0
2307700,2307403,1242.0
2307700,2307502,878.0
2307700,2307601,2642.0
2307700,2307635,551.0
2307700,2307650,41066.0
2307700,2307809,614.0
2307700,2307908,277.0
2307700,2308005,933.0
2307700,2308104,1293.0
2307700,2308203,87.0
2307700,2308302,661.0
2307700,2308351,971.0
2307700,2308377,86.0
2307700,2308401,955.0
2307700,2308500,1686.0
2307700,2308609,353.0
2307700,2308708,4389.0
2307700,2308807,94.0
2307700,2308906,886.0
2307700,2309003,762.0
2307700,2309102,895.0
2307700,2309201,557.0
2307700,2309300,2458.0
2307700,2309409,1268.0
2307700,2309458,1071.0
2307700,2309508,577.0
2307700,2309607,3395.0
2307700,2309706,7162.0
2307700,2309805,2351.0
2307700,2309904,76.0
2307700,2310001,184.0
2307700,2310100,5082.0
2307700,2310209,2014.0
2307700,2310258,1945.0
2307700,2310308,669.0
2307700,2310407,468.0
2307700,2310506,1027.0
2307700,2310605,261.0
2307700,2310704,2361.0
2307700,2310803,135.0
2307700,2310852,1646.0
2307700,2310902,333.0
2307700,2310951,25.0
2307700,2311009,302.0
2307700,2311108,440.0
2307700,2311207,172.0
2307700,2311231,229.0
2307700,2311264,528.0
2307700,2311306,4019.0
2307700,2311355,820.0
2307700,2311405,4063.0
2307700,2311504,1582.0
2307700,2311603,2488.0
2307700,2311702,707.0
2307700,2311801,5424.0
2307700,2311900,161.0
2307700,2311959,440.0
2307700,2312007,775.0
2307700,2312106,287.0
2307700,2312205,2439.0
2307700,2312304,1691.0
2307700,2312403,3485.0
2307700,2312502,300.0
2307700,2312601,90.0
2307700,2312700,1487.0
2307700,2312809,128.0
2307700,2312908,6890.0
2307700,2313005,663.0
2307700,2313104,1254.0
2307700,2313203,1575.0
2307700,2313252,343.0
2307700,2313302,2617.0
2307700,2313351,531.0
2307700,2313401,3415.0
2307700,2313500,1651.0
2307700,2313559,101.0
2307700,2313609,1717.0
2307700,2313757,259.0
2307700,2313807,528.0
2307700,2313906,105.0
2307700,2313955,762.0
2307700,2314003,1167.0
2307700,2314102,1448.0
2307809,2300101,59.0
2307809,2300200,13227.0
2307809,2300309,8.0
2307809,2300507,21.0
2307809,2300705,11.0
2307809,2300754,1104.0
2307809,2300903,9.0
2307809,2301000,1027.0
2307809,2301109,34.0
2307809,2301208,27.0
2307809,2301257,2.0
2307809,2301703,15.0
2307809,2301901,12.0
2307809,2301950,7.0
2307809,2302057,1932.0
2307809,2302107,39.0
2307809,2302206,21.0
2307809,2302305,8307.0
2307809,2302404,353.0
